0.76846,2.4583,1.192,0.0032176,1,321.32,295.13,320.75,319.66,318.7,315.18,310.8,307.83,306.31,0.16945,0.00045033
0.76035,2.5,1.1746,0.0036326,1,321.87,295.84,320.66,320.29,318.33,315.5,313.13,307.75,306.69,0.17088,0.00061577
0.75828,2.5417,1.2002,0.0033071,1,320.82,295.05,320.82,319.16,318.71,315.01,310.83,307.27,305.63,0.17098,0.00049205
0.76286,2.5833,1.1814,0.0033122,1,321.93,295.1,321.25,320.58,318.42,315.19,311.09,306.75,306.83,0.17033,0.00049204
0.76723,2.625,1.1906,0.0032506,1,321.43,295.83,320.01,319.43,318.21,315.43,311.35,307.77,306.56,0.16981,0.00047735
0.76356,2.6667,1.19,0.0034375,1,320.78,296.04,320.71,319.6,317.78,315.43,312.4,308.82,307.16,0.17226,0.00051645
0.75704,2.7083,1.1942,0.0031324,1,321.93,296.42,321.31,319.6,319.06,315.69,312.11,307.87,306.19,0.17174,0.00039128
0.7598,2.75,1.1865,0.0033444,1,321.01,295.78,320.44,319.95,318.17,314.75,312.19,308.42,307.55,0.1712,0.00049507
0.76238,2.7917,1.1807,0.0031639,1,319.84,296.04,320.66,319.12,317.52,315.47,312.26,308.83,306.74,0.17098,0.00040128
0.75988,2.8333,1.1701,0.0031194,1,319.56,296.05,319.23,319.73,317.31,314.09,311.49,308.74,306.6,0.17169,0.00042199
0.75352,2.875,1.1858,0.0034102,1,320.56,296.56,319.12,319.47,316.69,314.08,311.26,307.53,307.89,0.16982,0.00054039
0.75809,2.9167,1.1088,0.0032144,1,319.52,295.02,318.2,318.22,315.17,313.85,310.59,306.94,306.46,0.1719,0.00051423
0.75696,2.9583,1.1249,0.0030601,1,316.34,295.22,315.47,315.65,312.43,309.77,307.56,304.61,304.36,0.17067,0.0005813
0.75064,3,1.0588,0.0031874,1,314.4,292.43,312.24,312.34,308.65,306.68,303.91,301.7,300.79,0.17219,0.00094753
0.75434,3.0417,1.0583,0.0034445,1,314.07,295.21,313.74,313.92,312.55,309.43,306.45,304.71,304.35,0.17088,0.0008564
0.75823,3.0833,1.0629,0.003162,1,322.3,301.49,322.27,324.62,325.29,324.19,323.61,318.85,315.61,0.16924,4.7417e-06
0.74958,3.125,1.0634,0.0033458,1,326.58,306.9,328.61,332.42,342.55,362.1,348.23,321.64,316.29,0.16833,0
0.75443,3.1667,1.0617,0.0031989,1,328.95,308.44,333.73,338.04,354.58,372.66,341.31,320.24,314.92,0.16667,0
0.75805,3.2083,1.041,0.0029764,1,331.58,309.95,335.96,340.73,358.87,368.35,338.81,319.16,314.69,0.16997,0
0.75743,3.25,1.0617,0.0029498,1,331.78,309.91,336.47,343.02,360.96,366.33,336.92,320.21,314.73,0.16996,0
0.75268,3.2917,1.0702,0.0036609,1,331.69,310.49,339.26,352.7,408.25,374.07,336.16,318.48,314.46,0.16675,0
0.75527,3.3333,1.0461,0.003105,1,334.37,312.27,340.29,350.33,385.19,368.72,334.86,318.34,314.38,0.16799,0
0.75781,3.375,1.0426,0.0030662,1,333.13,312.94,341.67,351.97,386.15,367.93,335.82,319.67,315.93,0.16972,0
0.75372,3.4167,1.0605,0.0030662,1,333.38,312.7,340.19,352.31,384.72,367.34,334.91,319.4,316.28,0.16948,0
0.74665,3.4583,1.0391,0.0030247,1,335.07,312.18,340.93,352.37,382.9,366.02,334.28,319.42,315.18,0.16942,0
0.74803,3.5,1.1979,0.003266,1,334.56,312.83,340.4,348.13,371.86,372.55,342.5,324.32,318.34,0.17045,0
0.75586,3.5417,1.2556,0.003291,1,338.2,315.18,344.48,355.74,382.78,373.3,344.36,326.68,322.53,0.17089,0
0.75527,3.5833,1.2532,0.0033541,1,339.94,316.46,348.63,364.18,393.81,373.28,343.33,327.74,322.2,0.16984,0
0.75612,3.625,1.2655,0.0031966,1,331.81,309.4,334.95,338.34,344.48,354.61,346.48,326.97,320.09,0.16854,0
0.7508,3.6667,1.2527,0.0033122,1,325.67,302.96,326.76,326.4,328.2,327.22,323.33,319.63,316.02,0.16923,6.2744e-05
0.75485,3.7083,1.2551,0.0033426,1,321.74,299.6,322.07,321.53,320.86,318.43,315.53,313.34,310.15,0.17016,0.00030917
0.74504,3.75,1.2471,0.0032482,1,319.78,296.01,318,316.9,315.22,313.06,310.13,306.82,306.49,0.17145,0.00054029
0.74324,3.7917,1.2588,0.0033558,1,315.94,294.97,316.59,314.72,313.15,309.11,306.66,305.02,303.61,0.17312,0.00078853
0.74969,3.8333,1.251,0.0032297,1,314.83,291.9,314.14,312.81,309.96,306.53,302.77,300.52,299.23,0.17382,0.00097517
0.7455,3.875,1.2122,0.0033569,1,313.77,291.1,310.87,309.32,306.7,303.76,299.39,298.11,297.76,0.17363,0.0012711
0.74644,3.9167,1.1969,0.0033193,1,318.28,296.92,317.3,315.65,315.77,312.35,310.69,308.7,306.95,0.17065,0.00058789
0.75114,3.9583,1.1684,0.0030242,1,328.6,308.09,331.01,334.27,338.46,345.51,340.56,325.63,319.9,0.16859,0
0.74173,4,1.1474,0.0034431,1,336.7,315.69,343.62,360.65,398.66,373.85,339.81,323.77,319.52,0.16719,0
0.74651,4.0417,1.1371,0.0030442,1,339.01,317.49,347.44,364.1,393.13,368.42,339.51,325.58,321.15,0.16977,0
0.74253,4.0833,1.1116,0.0033743,1,338.47,318.27,351.75,374.93,407.05,369.07,338.81,323.79,320.29,0.16692,0
0.74796,4.125,1.0527,0.0034794,1,337.6,316.3,353.19,387.26,414.42,367.93,336.02,322.76,319.47,0.1672,0
0.74438,4.1667,1.0678,0.0030081,1,335.77,314.67,344.58,359.67,392.42,366.61,334.83,321.78,318.25,0.16752,0
0.74429,4.2083,1.0609,0.0033048,1,333.97,312.71,342.96,356.95,401.8,368.9,334.68,319.42,315.42,0.16847,0
0.74184,4.25,1.0542,0.0032445,1,332.48,311.32,340.09,348.25,387.03,371.35,336.28,318.74,315.21,0.16898,0
0.7478,4.2917,1.0474,0.0033069,1,332.02,309.89,335.87,344.21,374.94,373.14,336.28,317.82,313.97,0.16779,0
0.73788,4.3333,1.0533,0.0033235,1,330.58,307.61,334.96,340.05,362.73,375.36,338.42,318.99,313.19,0.16842,0
0.74268,4.375,1.0502,0.00313,1,330.61,307.57,333.94,337.73,349.86,367.86,340.48,319.84,313.54,0.16929,0
0.74753,4.4167,1.0471,0.0032448,1,329.03,307.06,333.89,336.36,350.81,370.9,342.68,319.15,314.23,0.16753,0
0.73391,4.4583,1.0503,0.0026056,1,329.38,305.92,330.79,332.28,334.67,336.56,329.44,320.07,316.88,0.17145,0
0.74499,4.5,1.0437,0.0032909,1,328.79,304.5,331.04,334.2,343.2,359.61,344.73,320.25,314.16,0.16736,0
0.73247,4.5417,1.0503,0.0030356,1,327.28,306.08,329.93,331.69,337.49,342.96,337.45,321.83,317.28,0.16823,0
0.74429,4.5833,1.0502,0.003264,1,328.32,304.68,330.26,332.89,339,350.28,345.22,323.03,315.52,0.16812,0
0.74279,4.625,1.0509,0.0034264,1,327.42,304.4,330.17,333.99,342.02,362.37,347.44,320.59,314.13,0.16893,0
0.73311,4.6667,1.0694,0.0032794,1,327.88,304.27,329.7,333.43,338.87,348.68,344.88,323.39,316.82,0.16872,0
0.73494,4.7083,1.0457,0.0036761,1,326.55,305.23,331.09,334.32,346.46,378.86,347.75,318.58,312.08,0.16661,0
0.73177,4.75,1.0471,0.0033407,1,328.15,303.97,328.84,332.1,337.72,346.73,342.55,322.03,316.03,0.16801,0
0.72973,4.7917,1.0547,0.0036433,1,328,304.24,329.64,333.89,342.3,369.43,350.19,320.98,313.38,0.16706,0
0.73543,4.8333,1.0559,0.0033044,1,328,304.54,329.99,332.61,337.86,346.34,342.4,323.26,316.32,0.16668,0
0.73286,4.875,1.0618,0.003365,1,327.56,305.01,329.41,331.57,337.92,350.64,346.3,323.23,316.21,0.16897,0
0.73136,4.9167,1.0445,0.0034127,1,326.69,303.5,328.69,330.61,337.85,348.22,344.86,322.95,317,0.16659,0
0.73227,4.9583,1.0592,0.0034599,1,326.31,304.27,329.07,330.66,335.97,343.05,343.02,323.96,317.45,0.16787,0
0.73954,5,1.0675,0.0034372,1,326.14,303.47,326.6,328.77,332.8,335.4,333.94,322.94,317.95,0.16884,0
0.73644,5.0417,1.0525,0.0033162,1,325.59,301.77,325.66,327.19,328.75,329.25,325.76,319.32,315.49,0.16885,3.9839e-06
0.74023,5.0833,1.0413,0.0031919,1,323.88,301.05,325.43,326.05,327.78,327.46,322.97,317.64,314.27,0.16781,1.5627e-05
0.7374,5.125,1.0517,0.0032306,1,323.6,300.94,325.08,324.93,325.96,326.7,323.19,317.83,315.58,0.16798,3.9649e-05
0.7388,5.1667,1.0484,0.0033362,1,324.09,300.1,323.69,324.43,326.45,325.45,321.48,317.16,315.34,0.16805,7.9702e-05
0.73141,5.2083,1.0546,0.0032027,1,324.13,299.78,323.2,324.24,323.99,323.13,321.18,316.42,313.83,0.16894,0.00010499
0.73675,5.25,1.0532,0.0030378,1,323.46,300.62,323.56,323.96,323.48,321.17,317.68,313.75,310.89,0.16835,0.00010501
0.73723,5.2917,1.0052,0.0032747,1,323.43,298.91,322.84,323.86,323.88,322.68,319.82,315.58,312.87,0.16776,0.00010633
0.73427,5.3333,0.96971,0.0033055,1,322.38,300.07,324.07,323.86,324.57,322.8,320.73,315.3,312.52,0.16775,0.00011999
0.72244,5.375,0.9809,0.0032716,1,323.47,299.8,323.34,323.73,323.36,322.47,318.64,314.57,311.99,0.16881,0.00013543
0.73576,5.4167,0.99343,0.0031342,1,323.22,299.41,322.35,323.38,321.7,320,315.6,311.55,310.8,0.16822,0.00018399
0.73358,5.4583,0.98792,0.003702,1,321.4,299.17,323.15,323.31,324.78,323.31,322.1,315.38,312.18,0.16483,0.00024513
0.72971,5.5,0.98206,0.0031433,1,322.43,297.62,321.27,320.5,320.95,317.89,314.19,311.16,309.42,0.17018,0.00029185
0.73271,5.5417,0.98197,0.0030124,1,320.39,297.68,320.33,319.75,319.11,316.37,311.53,308.61,307.91,0.17067,0.00034696
0.72144,5.5833,0.92922,0.0030297,1,320.45,295.58,319.4,318.84,316.16,312.59,309.34,306.29,304.75,0.16891,0.00048771
0.72158,5.625,0.94516,0.0032531,1,318.35,294.36,317.4,315.39,312.94,309.59,306.32,303.58,302.83,0.16932,0.00093527
0.72924,5.6667,0.9451,0.0030525,1,316.24,292.43,315.12,312.46,309.69,304.89,302.54,300.43,298.67,0.17176,0.0010997
0.72872,5.7083,0.95495,0.0030538,1,313.75,290.27,312.13,309.78,306.79,302.27,300.11,297.27,296.22,0.1727,0.0012533
0.72253,5.75,0.9393,0.0030255,1,312.45,289.79,310.42,308.67,304.48,301.63,297.28,296.98,296.3,0.17348,0.0013232
0.72204,5.7917,0.97819,0.0033989,1,311.44,288.81,309.72,308.26,304.12,299.57,296.54,294.65,295.36,0.17404,0.0017402
0.72306,5.8333,1.1021,0.0033508,1,311.99,289.22,309.26,308.06,303.77,301.5,298.31,296.59,294.96,0.17515,0.0014632
0.71956,5.875,1.1028,0.0033762,1,314,292.32,311.87,311.13,308.46,305.32,302.4,299.15,299,0.17387,0.0012811
0.72468,5.9167,1.1172,0.0033351,1,317.51,295.33,316.43,315.46,313.88,310.89,308.1,305.67,304.78,0.17141,0.00083842
0.72331,5.9583,1.1384,0.0029108,1,319.13,297.08,319.33,318.39,316.66,315.26,312.31,309.31,308.17,0.17172,0.00033948
0.72958,6,1.0002,0.0038115,1,322.27,300.49,323.43,323.86,325.12,326.22,325.37,318.55,316.07,0.16715,0.00014518
0.71643,6.0417,0.97443,0.0033522,1,321.71,299.8,323.21,322.35,323.05,323.38,320.6,315.27,312.47,0.16769,0.00013979
0.72074,6.0833,0.98521,0.0032975,1,321.48,298.08,320.8,321.72,320.59,319.91,316.28,313.76,310.59,0.16757,0.00027067
0.72215,6.125,0.98879,0.0032905,1,318.85,297.83,318.65,319.9,318.14,317.13,314.71,310.54,308.44,0.16883,0.00041039
0.71886,6.1667,0.98659,0.0033794,1,318.16,298.42,319.22,318.01,317.75,316.25,313.55,310.04,309,0.1675,0.00051307
0.71968,6.2083,0.97661,0.0033249,1,318.06,297.18,317.34,317.08,315.96,313.66,310.37,308.14,306.65,0.17026,0.00063203
0.72331,6.25,0.99515,0.0032929,1,317.18,296.62,315.51,316.5,315.37,313.64,311.1,308.69,307.93,0.17023,0.00060019
0.71535,6.2917,1.0023,0.00337,1,315.29,295.43,314.7,314.77,312.95,310.18,308.02,305.43,305.08,0.16938,0.00088644
0.71396,6.3333,0.99303,0.0032736,1,315.57,293.97,315.17,312.88,310.91,308.1,305.53,304.02,303.01,0.17117,0.00094738
0.71665,6.375,0.98088,0.003303,1,315.3,293.6,314.04,313.01,311.4,308.57,304.69,302.47,302.17,0.17042,0.0010646
0.72982,6.4167,0.98247,0.0033419,1,314.78,293.54,314.01,312.73,309.55,307.01,304.03,302.55,301.9,0.17063,0.0011858
0.73111,6.4583,0.98257,0.003541,1,314.84,292.38,313.72,312.36,309.79,306.99,303.1,302.39,301.08,0.17072,0.0013804
0.7289,6.5,1.0038,0.0031744,1,314.59,293.48,313.86,312.46,309.54,307.38,303.17,301.86,300.57,0.17314,0.0010029
0.73086,6.5417,1.0071,0.0031866,1,315.64,292.78,312.89,312.75,310.56,307.16,303.49,301.71,300.59,0.17005,0.0010217
0.72502,6.5833,0.9806,0.0033377,1,315.71,293.53,313.45,313.13,310.61,306.61,303.98,300.75,301.23,0.16962,0.0011895
0.73249,6.625,0.98763,0.0031014,1,314.35,293.76,312.21,311.4,309.12,306.58,303.57,300.79,300.68,0.17309,0.00099663
0.74004,6.6667,0.97328,0.003101,1,313.8,293.67,312.86,311.62,308.44,305.89,302.68,300.57,300.77,0.17295,0.0010263
0.74565,6.7083,0.99081,0.0032843,1,312.8,292.5,311.67,310.71,308.89,305.67,302.79,301.23,299.55,0.17124,0.0011975
0.73493,6.75,1.0612,0.0031749,1,313.46,291.25,311.62,310.96,307.92,304.15,300.79,300.08,299.52,0.17309,0.0011115
0.74697,6.7917,1.0991,0.0030512,1,313.95,292.85,311.53,309.59,306.97,304.46,301.83,299.67,298.63,0.1744,0.00097019
0.74488,6.8333,1.1779,0.0031691,1,315.09,293.4,313.63,312.97,310.45,306.68,304.88,303.01,301.11,0.17149,0.00083048
0.74433,6.875,1.2152,0.0030393,1,317.32,297.73,317.45,317.11,314.53,313.23,310.51,308.07,307.17,0.17127,0.00041557
0.74437,6.9167,1.2301,0.0032991,1,321.41,302.65,322.32,323.6,323.42,323.47,322.06,317.7,315.33,0.16922,0.00010234
0.75435,6.9583,1.3018,0.0032155,1,327.51,307.42,328.26,330.4,334.51,338.04,335.73,328.67,322.59,0.16904,0
0.75983,7,1.2783,0.0031633,1,332.35,313.07,336.47,341.45,355.53,366.94,347.38,328.77,322.53,0.16879,0
0.75538,7.0417,1.2781,0.0033014,1,338.13,317.98,343.45,354.73,382.28,374.94,347.53,329.78,324.06,0.16988,0
0.76205,7.0833,1.2836,0.0036125,1,339.74,319.22,350.8,369.72,402.86,378.54,346.94,330.54,325.76,0.17074,0
0.75558,7.125,1.279,0.0034032,1,342.25,322.37,353.59,373.47,400.59,375.37,346.94,331.01,326.66,0.17106,0
0.75497,7.1667,1.2724,0.00307,1,341.18,321.68,351.98,368.14,391.29,372.05,345.25,330.51,327.6,0.16936,0
0.75924,7.2083,1.2653,0.0031496,1,342.21,322.02,353.48,369.83,392.48,372.97,345.4,331.43,328.03,0.16956,0
0.77382,7.25,1.3866,0.0032739,1,341.61,320.86,348.75,361.6,385.76,375.97,349.96,333.3,328.39,0.16951,0
0.77122,7.2917,1.4059,0.0033493,1,340.35,321.12,349.9,364.17,388.69,376.28,350.18,333.75,328.61,0.16924,0
0.76393,7.3333,1.3897,0.0033668,1,342.16,321.94,351.85,364.64,391.02,376.01,350.41,333.84,329.11,0.17015,0
0.7795,7.375,1.3858,0.0031592,1,342.2,321.53,352.6,364.81,385.44,373.07,349.58,334.85,328.84,0.17065,0
0.76908,7.4167,1.4064,0.0032929,1,343.47,323.73,352.67,367.67,390.97,377.29,351.35,334.31,330.89,0.17168,0
0.77776,7.4583,1.4062,0.0033778,1,343.46,324.4,355.35,372.51,395.18,377.5,350.56,335.21,330.29,0.17123,0
0.78749,7.5,1.4011,0.003449,1,343.99,325.27,355.53,373.92,397.39,378.69,352.18,335.39,331.15,0.17094,0
0.78706,7.5417,1.4273,0.0031649,1,344.87,326.64,357.12,372.35,393.2,375.78,350.76,336.22,332.1,0.16978,0
0.77793,7.5833,1.4229,0.0030581,1,345.3,326.12,355.59,371.05,389.34,375.18,352.67,337.48,333.03,0.17112,0
0.779,7.625,1.4037,0.0033444,1,345.14,326.79,359.87,378.09,399.7,378.22,352.45,337.63,334.17,0.17138,0
0.78632,7.6667,1.4,0.0031712,1,344.22,328.19,358.22,375.91,396.31,376.63,352.37,338.09,333.11,0.16966,0
0.78936,7.7083,1.4049,0.0032464,1,345.07,327.41,356.78,374.43,395.43,378.14,353.56,338.04,333.98,0.17011,0
0.79461,7.75,1.4091,0.0033378,1,343.81,329.16,356.57,377.51,401.08,379.39,353.79,339.65,335.25,0.17188,0
0.7901,7.7917,1.4011,0.0032597,1,343.55,326.12,354.39,371.41,395.65,378.37,353.85,338.53,333.19,0.17265,0
0.79521,7.8333,1.3623,0.0031846,1,341.52,325.18,352.49,366.78,391.95,376.38,351.76,335.64,330.72,0.16993,0
0.7934,7.875,1.2714,0.0032447,1,339.41,323.26,349.8,367.03,396.91,374.43,347.31,332.23,327.96,0.17159,0
0.80385,7.9167,1.1264,0.0030866,1,333.61,318.01,342.05,357.9,393.45,370.29,340.28,326.36,321.48,0.17083,0
0.79984,7.9583,1.1121,0.0035018,1,326.37,310.92,330.51,335.59,354.18,381.66,346.33,323.17,316.83,0.1671,0
0.81272,8,1.1309,0.0034239,1,318.28,304.01,319.84,321.91,324.73,328.7,329.52,325.79,321.88,0.1668,0
0.80561,8.0417,1.0631,0.0033382,1,312.91,297.66,312.58,314.09,313.88,314.18,314.5,312.74,311.09,0.16849,0.00028622
0.80962,8.0833,0.99278,0.0035753,1,308.93,295.99,308.77,309.32,310.07,309.21,308.92,307.54,306.25,0.16823,0.0007232
0.81771,8.125,0.9861,0.003228,1,305.82,292.49,306.94,306,304.11,303.34,302.5,300.96,301.88,0.17082,0.00098334
0.82178,8.1667,0.98724,0.0034005,1,303.13,289.61,301.89,301.54,299.58,298.36,297.06,295.27,294.9,0.17361,0.0015749
0.81023,8.2083,0.99117,0.0032431,1,300.88,286.72,300.04,298.31,296.85,295.07,292.98,292.54,292.65,0.17241,0.0016363
0.81976,8.25,0.95855,0.0029428,1,298.21,283.94,296.91,295.92,292.83,291.2,290.99,290.61,290.59,0.17499,0.0014096
0.82443,8.2917,0.70285,0.0035593,1,295.28,280.3,292.06,289.63,287.86,285.33,284.58,285.27,284.85,0.17082,0.0033152
0.83126,8.3333,0.72932,0.0018045,1,289.09,272.93,284.91,283.36,280.46,278.14,277.99,278.23,278.34,0.17341,0.00066705
0.82117,8.375,0.72832,0.0018238,1,288.53,267.6,285.9,283.75,279.85,278.88,278.42,277.64,277.99,0.17412,0.00066486
0.82149,8.4167,0.72961,0.0017986,1,288.38,272.2,285.2,283.24,280.71,279.07,277.96,277.1,277.18,0.17302,0.00066648
0.83141,8.4583,0.88335,0.0015443,1,327.01,314.44,329.51,331.99,336.54,337.16,329.32,322.47,320.21,0.17406,0
0.82759,8.5,1.1014,0.00127,1,329.08,313.34,329.08,330.4,330.35,327.63,325.05,321.16,318.88,0.17729,0
0.82719,8.5417,1.1861,0.0016733,1,322.43,306.96,322.63,323.58,322.31,322.44,319.41,317.97,315.49,0.17481,0
0.83694,8.5833,1.1994,0.001851,1,323.31,307.02,323.09,323.61,325.43,324.54,322.97,319.98,318.12,0.17549,0
0.83198,8.625,1.1798,0.0013526,1,325.54,311.76,325.23,326.05,326.84,326.07,322.94,319.93,317.57,0.1765,0
